paralog1_uniprot,paralog2_uniprot
Ddx3y,Ddx59
Ddx3y,Ddx43
Ddx3y,Ddx39a
Ddx3y,Ddx39b
Ddx3y,Ddx41
Ddx3y,Ddx50
Ddx3y,LOC685025
Ddx3y,Ddx21
Ddx3y,Ddx20
Ddx3y,Ddx23
Ddx3x,Ddx5
Ddx3x,Ddx17
Ddx3x,Ddx59
Ddx3x,Ddx43
Ddx3x,Ddx39a
Ddx3x,Ddx39b
Ddx3x,Ddx41
Ddx3x,Ddx50
Ddx3x,LOC685025
Ddx3x,Ddx21
Ddx3x,Ddx20
Ddx3x,Ddx23
Ddx5,Ddx17
Ddx5,Ddx59
Ddx5,Ddx43
Ddx5,Ddx39a
Ddx5,Ddx39b
Ddx5,Ddx41
Ddx5,Ddx50
Ddx5,LOC685025
Ddx5,Ddx21
Ddx5,Ddx20
Ddx5,Ddx23
Ddx17,Ddx59
Ddx17,Ddx43
Ddx17,Ddx39a
Ddx17,Ddx39b
Ddx17,Ddx41
Ddx17,Ddx50
Ddx17,LOC685025
Ddx17,Ddx21
Ddx17,Ddx20
Ddx17,Ddx23
Ddx59,Ddx43
Ddx59,Ddx39a
Ddx59,Ddx39b
Ddx59,Ddx41
Ddx59,Ddx50
Ddx59,LOC685025
Ddx59,Ddx21
Ddx59,Ddx20
Ddx59,Ddx23
Ddx43,Ddx39a
Ddx43,Ddx39b
Ddx43,Ddx41
Ddx43,Ddx50
Ddx43,LOC685025
Ddx43,Ddx21
Ddx43,Ddx20
Ddx43,Ddx23
Ddx39a,Ddx39b
Ddx39a,Ddx41
Ddx39a,Ddx50
Ddx39a,LOC685025
Ddx39a,Ddx21
Ddx39a,Ddx20
Ddx39a,Ddx23
Ddx39b,Ddx41
Ddx39b,Ddx50
Ddx39b,LOC685025
Ddx39b,Ddx21
Ddx39b,Ddx20
Ddx39b,Ddx23
Ddx41,Ddx50
Ddx41,LOC685025
Ddx41,Ddx21
Ddx41,Ddx20
Ddx41,Ddx23
Ddx50,LOC685025
Ddx50,Ddx21
Ddx50,Ddx20
Ddx50,Ddx23
LOC685025,Ddx21
LOC685025,Ddx20
LOC685025,Ddx23
Ddx21,Ddx20
Ddx21,Ddx23
Ddx20,Ddx23
Atxn2l,Atxn2
Ccdc159,Ccdc163
Rwdd2a,Rwdd2b
Mpnd,Mysm1
Mpnd,Smarcc1
Mpnd,Smarcc2
Mysm1,Smarcc1
Mysm1,Smarcc2
Smarcc1,Smarcc2
Spem2,Spem1
Sbk3,Stkld1
Sft2d3,Sft2d2
Sft2d3,Sft2d1
Sft2d2,Sft2d1
Rpl6-ps1,Rpl6
Becn2,Becn1
Atg4b,Atg4c
Atg4b,Atg4d
Atg4c,Atg4d
Plscr5,Plscr3
Plscr5,Plscr4
Plscr5,LOC102551265
Plscr5,Plscr1
Plscr3,Plscr4
Plscr3,LOC102551265
Plscr3,Plscr1
Plscr4,LOC102551265
Plscr4,Plscr1
LOC102551265,Plscr1
Stk11,Camkk2
Mgat5b,Mgat5
Kcnmb3,Kcnmb1
Kcnmb3,Kcnmb2
Kcnmb3,Kcnmb4
Kcnmb1,Kcnmb2
Kcnmb1,Kcnmb4
Kcnmb2,Kcnmb4
Dok3,Dok2
Dok3,Dok1
Dok3,Frs3
Dok3,Frs2
Dok3,Dok4
Dok3,Dok5
Dok3,Dok6
Dok2,Dok1
Dok2,Frs3
Dok2,Frs2
Dok2,Dok4
Dok2,Dok5
Dok2,Dok6
Dok1,Frs3
Dok1,Frs2
Dok1,Dok4
Dok1,Dok5
Dok1,Dok6
Frs3,Frs2
Frs3,Dok4
Frs3,Dok5
Frs3,Dok6
Frs2,Dok4
Frs2,Dok5
Frs2,Dok6
Dok4,Dok5
Dok4,Dok6
Dok5,Dok6
Tdrkh,Tdrd7
Tdrkh,Tdrd5
Tdrkh,Tdrd15
Tdrkh,Tdrd6
Tdrkh,Tdrd1
Tdrd7,Tdrd5
Tdrd7,Tdrd15
Tdrd7,Tdrd6
Tdrd7,Tdrd1
Tdrd5,Tdrd15
Tdrd5,Tdrd6
Tdrd5,Tdrd1
Tdrd15,Tdrd6
Tdrd15,Tdrd1
Tdrd6,Tdrd1
Slc37a3,Slc37a1
Slc37a3,Slc37a2
Slc37a1,Slc37a2
Snx20,Snx21
LOC681355,Kctd15
LOC681355,Kctd1
LOC681355,Kctd7
LOC681355,Kcnrg
LOC681355,Kctd4
LOC681355,Kctd14
LOC681355,Kctd18
LOC681355,Kctd21
LOC681355,Kctd19
LOC681355,Kctd11
LOC681355,Kctd6
Kctd15,Kctd1
Kctd15,Kctd7
Kctd15,Kcnrg
Kctd15,Kctd4
Kctd15,Kctd14
Kctd15,Kctd18
Kctd15,Kctd21
Kctd15,Kctd19
Kctd15,Kctd11
Kctd15,Kctd6
Kctd1,Kctd7
Kctd1,Kcnrg
Kctd1,Kctd4
Kctd1,Kctd14
Kctd1,Kctd18
Kctd1,Kctd21
Kctd1,Kctd19
Kctd1,Kctd11
Kctd1,Kctd6
Kctd7,Kcnrg
Kctd7,Kctd4
Kctd7,Kctd14
Kctd7,Kctd18
Kctd7,Kctd21
Kctd7,Kctd19
Kctd7,Kctd11
Kctd7,Kctd6
Kcnrg,Kctd4
Kcnrg,Kctd14
Kcnrg,Kctd18
Kcnrg,Kctd21
Kcnrg,Kctd19
Kcnrg,Kctd11
Kcnrg,Kctd6
Kctd4,Kctd14
Kctd4,Kctd18
Kctd4,Kctd21
Kctd4,Kctd19
Kctd4,Kctd11
Kctd4,Kctd6
Kctd14,Kctd18
Kctd14,Kctd21
Kctd14,Kctd19
Kctd14,Kctd11
Kctd14,Kctd6
Kctd18,Kctd21
Kctd18,Kctd19
Kctd18,Kctd11
Kctd18,Kctd6
Kctd21,Kctd19
Kctd21,Kctd11
Kctd21,Kctd6
Kctd19,Kctd11
Kctd19,Kctd6
Kctd11,Kctd6
Triobp,Mprip
Nubp2,Nubp1
Myadml2,LOC100912321
Myadml2,Myadm
LOC100912321,Myadm
Kpnb1,Ipo4
Kpnb1,Ranbp6
Kpnb1,Ipo5
Kpnb1,Tnpo2
Kpnb1,Tnpo1
Ipo4,Ranbp6
Ipo4,Ipo5
Ipo4,Tnpo2
Ipo4,Tnpo1
Ranbp6,Ipo5
Ranbp6,Tnpo2
Ranbp6,Tnpo1
Ipo5,Tnpo2
Ipo5,Tnpo1
Tnpo2,Tnpo1
Mcoln2,Mcoln1
Mcoln2,Mcoln3
Mcoln1,Mcoln3
Suds3,Brms1
Suds3,LOC108348098
Suds3,Brms1l
Brms1,LOC108348098
Brms1,Brms1l
LOC108348098,Brms1l
St3gal5,St3gal4
St3gal5,St3gal6
St3gal5,St3gal3
St3gal4,St3gal6
St3gal4,St3gal3
St3gal6,St3gal3
Ccn4,Ccn1
Ccn4,Ccn6
Ccn4,Ccn3
Ccn4,Ccn5
Ccn4,Ccn2
Ccn1,Ccn6
Ccn1,Ccn3
Ccn1,Ccn5
Ccn1,Ccn2
Ccn6,Ccn3
Ccn6,Ccn5
Ccn6,Ccn2
Ccn3,Ccn5
Ccn3,Ccn2
Ccn5,Ccn2
Tle6,Tle2
Tle6,Tle3
Tle6,Tle4
Tle6,Tle1
Tle2,Tle3
Tle2,Tle4
Tle2,Tle1
Tle3,Tle4
Tle3,Tle1
Tle4,Tle1
Cc2d1b,Cc2d1a
Fgfr1op,Ofd1
Fgfr1op,Fopnl
Ofd1,Fopnl
Prr15l,Prr15
Fam3b,Fam3c
Fam3b,Fam3d
Fam3b,Fam3a
Fam3c,Fam3d
Fam3c,Fam3a
Fam3d,Fam3a
Foxp1,Foxp4
Foxp1,Foxp3
Foxp1,Foxp2
Foxp4,Foxp3
Foxp4,Foxp2
Foxp3,Foxp2
Vps18,Vps11
Rnpepl1,Rnpep
Rnpepl1,Lta4h
Rnpep,Lta4h
Asf1a,Asf1b
Ugt1a3,Ugt1a5
Ugt1a3,Ugt1a2
Ugt1a3,Ugt1a8
Ugt1a3,Ugt1a7c
Ugt1a3,Ugt1a6
Ugt1a3,Ugt1a1
Ugt1a5,Ugt1a2
Ugt1a5,Ugt1a8
Ugt1a5,Ugt1a7c
Ugt1a5,Ugt1a6
Ugt1a5,Ugt1a1
Ugt1a2,Ugt1a8
Ugt1a2,Ugt1a7c
Ugt1a2,Ugt1a6
Ugt1a2,Ugt1a1
Ugt1a8,Ugt1a7c
Ugt1a8,Ugt1a6
Ugt1a8,Ugt1a1
Ugt1a7c,Ugt1a6
Ugt1a7c,Ugt1a1
Ugt1a6,Ugt1a1
Minar1,Minar1
Minar1,Minar2
Minar1,Minar2
Vti1b,Vti1a
Vti1b,Gosr2
Vti1a,Gosr2
Atp6v0e2,Atp6v0e1
Rae1,Wdr92
Tshb,Fshb
Tshb,Lhb
Tshb,Gphb5
Fshb,Lhb
Fshb,Gphb5
Lhb,Gphb5
Scfd1,Vps45
Scfd1,Scfd2
Scfd1,Stxbp3
Scfd1,Stxbp2
Scfd1,Stxbp1
Scfd1,Vps33b
Scfd1,Vps33a
Vps45,Scfd2
Vps45,Stxbp3
Vps45,Stxbp2
Vps45,Stxbp1
Vps45,Vps33b
Vps45,Vps33a
Scfd2,Stxbp3
Scfd2,Stxbp2
Scfd2,Stxbp1
Scfd2,Vps33b
Scfd2,Vps33a
Stxbp3,Stxbp2
Stxbp3,Stxbp1
Stxbp3,Vps33b
Stxbp3,Vps33a
Stxbp2,Stxbp1
Stxbp2,Vps33b
Stxbp2,Vps33a
Stxbp1,Vps33b
Stxbp1,Vps33a
Vps33b,Vps33a
Vps13c,Vps13d
Rtel1,Ddx11
Rtel1,Brip1
Rtel1,Ercc2
Ddx11,Brip1
Ddx11,Ercc2
Brip1,Ercc2
Hcar1,Gpr31
Hcar1,Hcar2
Gpr31,Hcar2
Slc28a3,Slc28a2
Slc28a3,Slc28a1
Slc28a2,Slc28a1
Nipsnap3a,Nipsnap3b
Nipsnap3a,Nipsnap2
Nipsnap3a,Nipsnap1
Nipsnap3b,Nipsnap2
Nipsnap3b,Nipsnap1
Nipsnap2,Nipsnap1
Rad54l2,LOC102552166
Rad54l2,Rad54l
LOC102552166,Rad54l
Hmgcs2,Hmgcs1
Card9,Card14
Card9,Card10
Card14,Card10
Znf143,Zfp958
Znf143,LOC102556092
Znf143,Zfp418
Znf143,Zfp52
Znf143,Zbtb11
Znf143,LOC103690163
Znf143,Mzf1
Znf143,Gzf1
Znf143,Zfp773-ps1
Znf143,LOC102556967
Zfp958,LOC102556092
Zfp958,Zfp418
Zfp958,Zfp52
Zfp958,Zbtb11
Zfp958,LOC103690163
Zfp958,Mzf1
Zfp958,Gzf1
Zfp958,Zfp773-ps1
Zfp958,LOC102556967
LOC102556092,Zfp418
LOC102556092,Zfp52
LOC102556092,Zbtb11
LOC102556092,LOC103690163
LOC102556092,Mzf1
LOC102556092,Gzf1
LOC102556092,Zfp773-ps1
LOC102556092,LOC102556967
Zfp418,Zfp52
Zfp418,Zbtb11
Zfp418,LOC103690163
Zfp418,Mzf1
Zfp418,Gzf1
Zfp418,Zfp773-ps1
Zfp418,LOC102556967
Zfp52,Zbtb11
Zfp52,LOC103690163
Zfp52,Mzf1
Zfp52,Gzf1
Zfp52,Zfp773-ps1
Zfp52,LOC102556967
Zbtb11,LOC103690163
Zbtb11,Mzf1
Zbtb11,Gzf1
Zbtb11,Zfp773-ps1
Zbtb11,LOC102556967
LOC103690163,Mzf1
LOC103690163,Gzf1
LOC103690163,Zfp773-ps1
LOC103690163,LOC102556967
Mzf1,Gzf1
Mzf1,Zfp773-ps1
Mzf1,LOC102556967
Gzf1,Zfp773-ps1
Gzf1,LOC102556967
Zfp773-ps1,LOC102556967
Knop1,Knop1
Knop1,Rsrc2
Knop1,Rsrc2
Ca11,Car10
Ca11,Ca8
Ca11,Car7
Ca11,Ca3
Ca11,Ca6
Ca11,Ca9
Ca11,Ca14
Ca11,Ca12
Ca11,Ca4
Ca11,LOC103693605
Ca11,Ca5a
Ca11,Ca5b
Ca11,Ca13
Ca11,Ca1
Ca11,Ca2
Car10,Ca8
Car10,Car7
Car10,Ca3
Car10,Ca6
Car10,Ca9
Car10,Ca14
Car10,Ca12
Car10,Ca4
Car10,LOC103693605
Car10,Ca5a
Car10,Ca5b
Car10,Ca13
Car10,Ca1
Car10,Ca2
Ca8,Car7
Ca8,Ca3
Ca8,Ca6
Ca8,Ca9
Ca8,Ca14
Ca8,Ca12
Ca8,Ca4
Ca8,LOC103693605
Ca8,Ca5a
Ca8,Ca5b
Ca8,Ca13
Ca8,Ca1
Ca8,Ca2
Car7,Ca3
Car7,Ca6
Car7,Ca9
Car7,Ca14
Car7,Ca12
Car7,Ca4
Car7,LOC103693605
Car7,Ca5a
Car7,Ca5b
Car7,Ca13
Car7,Ca1
Car7,Ca2
Ca3,Ca6
Ca3,Ca9
Ca3,Ca14
Ca3,Ca12
Ca3,Ca4
Ca3,LOC103693605
Ca3,Ca5a
Ca3,Ca5b
Ca3,Ca13
Ca3,Ca1
Ca3,Ca2
Ca6,Ca9
Ca6,Ca14
Ca6,Ca12
Ca6,Ca4
Ca6,LOC103693605
Ca6,Ca5a
Ca6,Ca5b
Ca6,Ca13
Ca6,Ca1
Ca6,Ca2
Ca9,Ca14
Ca9,Ca12
Ca9,Ca4
Ca9,LOC103693605
Ca9,Ca5a
Ca9,Ca5b
Ca9,Ca13
Ca9,Ca1
Ca9,Ca2
Ca14,Ca12
Ca14,Ca4
Ca14,LOC103693605
Ca14,Ca5a
Ca14,Ca5b
Ca14,Ca13
Ca14,Ca1
Ca14,Ca2
Ca12,Ca4
Ca12,LOC103693605
Ca12,Ca5a
Ca12,Ca5b
Ca12,Ca13
Ca12,Ca1
Ca12,Ca2
Ca4,LOC103693605
Ca4,Ca5a
Ca4,Ca5b
Ca4,Ca13
Ca4,Ca1
Ca4,Ca2
LOC103693605,Ca5a
LOC103693605,Ca5b
LOC103693605,Ca13
LOC103693605,Ca1
LOC103693605,Ca2
Ca5a,Ca5b
Ca5a,Ca13
Ca5a,Ca1
Ca5a,Ca2
Ca5b,Ca13
Ca5b,Ca1
Ca5b,Ca2
Ca13,Ca1
Ca13,Ca2
Ca1,Ca2
Mamstr,Mtdh
Fam216a,Fam216b
Ppa2,Sar1a
Nckap5l,Nckap5
Aif1,Aif1l
Aars2,Aars1
Nr4a1,Nr4a3
Nr4a1,Nr4a2
Nr4a3,Nr4a2
Ms4a4c,Ms4a5
Ms4a4c,Ms4a4a
Ms4a4c,Ms4a18
Ms4a4c,Ms4a12
Ms4a4c,Ms4a8
Ms4a4c,Ms4a3
Ms4a4c,Ms4a6e
Ms4a4c,Ms4a6a
Ms4a4c,Ms4a7
Ms4a4c,Ms4a14
Ms4a4c,Ms4a10
Ms4a4c,Ms4a2
Ms4a4c,Ms4a1
Ms4a4c,LOC100912336
Ms4a4c,Ms4a15
Ms4a5,Ms4a4a
Ms4a5,Ms4a18
Ms4a5,Ms4a12
Ms4a5,Ms4a8
Ms4a5,Ms4a3
Ms4a5,Ms4a6e
Ms4a5,Ms4a6a
Ms4a5,Ms4a7
Ms4a5,Ms4a14
Ms4a5,Ms4a10
Ms4a5,Ms4a2
Ms4a5,Ms4a1
Ms4a5,LOC100912336
Ms4a5,Ms4a15
Ms4a4a,Ms4a18
Ms4a4a,Ms4a12
Ms4a4a,Ms4a8
Ms4a4a,Ms4a3
Ms4a4a,Ms4a6e
Ms4a4a,Ms4a6a
Ms4a4a,Ms4a7
Ms4a4a,Ms4a14
Ms4a4a,Ms4a10
Ms4a4a,Ms4a2
Ms4a4a,Ms4a1
Ms4a4a,LOC100912336
Ms4a4a,Ms4a15
Ms4a18,Ms4a12
Ms4a18,Ms4a8
Ms4a18,Ms4a3
Ms4a18,Ms4a6e
Ms4a18,Ms4a6a
Ms4a18,Ms4a7
Ms4a18,Ms4a14
Ms4a18,Ms4a10
Ms4a18,Ms4a2
Ms4a18,Ms4a1
Ms4a18,LOC100912336
Ms4a18,Ms4a15
Ms4a12,Ms4a8
Ms4a12,Ms4a3
Ms4a12,Ms4a6e
Ms4a12,Ms4a6a
Ms4a12,Ms4a7
Ms4a12,Ms4a14
Ms4a12,Ms4a10
Ms4a12,Ms4a2
Ms4a12,Ms4a1
Ms4a12,LOC100912336
Ms4a12,Ms4a15
Ms4a8,Ms4a3
Ms4a8,Ms4a6e
Ms4a8,Ms4a6a
Ms4a8,Ms4a7
Ms4a8,Ms4a14
Ms4a8,Ms4a10
Ms4a8,Ms4a2
Ms4a8,Ms4a1
Ms4a8,LOC100912336
Ms4a8,Ms4a15
Ms4a3,Ms4a6e
Ms4a3,Ms4a6a
Ms4a3,Ms4a7
Ms4a3,Ms4a14
Ms4a3,Ms4a10
Ms4a3,Ms4a2
Ms4a3,Ms4a1
Ms4a3,LOC100912336
Ms4a3,Ms4a15
Ms4a6e,Ms4a6a
Ms4a6e,Ms4a7
Ms4a6e,Ms4a14
Ms4a6e,Ms4a10
Ms4a6e,Ms4a2
Ms4a6e,Ms4a1
Ms4a6e,LOC100912336
Ms4a6e,Ms4a15
Ms4a6a,Ms4a7
Ms4a6a,Ms4a14
Ms4a6a,Ms4a10
Ms4a6a,Ms4a2
Ms4a6a,Ms4a1
Ms4a6a,LOC100912336
Ms4a6a,Ms4a15
Ms4a7,Ms4a14
Ms4a7,Ms4a10
Ms4a7,Ms4a2
Ms4a7,Ms4a1
Ms4a7,LOC100912336
Ms4a7,Ms4a15
Ms4a14,Ms4a10
Ms4a14,Ms4a2
Ms4a14,Ms4a1
Ms4a14,LOC100912336
Ms4a14,Ms4a15
Ms4a10,Ms4a2
Ms4a10,Ms4a1
Ms4a10,LOC100912336
Ms4a10,Ms4a15
Ms4a2,Ms4a1
Ms4a2,LOC100912336
Ms4a2,Ms4a15
Ms4a1,LOC100912336
Ms4a1,Ms4a15
LOC100912336,Ms4a15
Fdx1,Fdx2
Lypd6,Lypd6b
Gtf2i,Gtf2ird1
Gpr65,Gpr174
Gpr65,Gpr4
Gpr65,Gpr17
Gpr65,Gpr35
Gpr65,Gpr55
Gpr65,F2rl1
Gpr65,Lpar6
Gpr65,F2r
Gpr65,Lpar4
Gpr65,P2ry10
Gpr65,RGD1560455
Gpr65,F2rl3
Gpr174,Gpr4
Gpr174,Gpr17
Gpr174,Gpr35
Gpr174,Gpr55
Gpr174,F2rl1
Gpr174,Lpar6
Gpr174,F2r
Gpr174,Lpar4
Gpr174,P2ry10
Gpr174,RGD1560455
Gpr174,F2rl3
Gpr4,Gpr17
Gpr4,Gpr35
Gpr4,Gpr55
Gpr4,F2rl1
Gpr4,Lpar6
Gpr4,F2r
Gpr4,Lpar4
Gpr4,P2ry10
Gpr4,RGD1560455
Gpr4,F2rl3
Gpr17,Gpr35
Gpr17,Gpr55
Gpr17,F2rl1
Gpr17,Lpar6
Gpr17,F2r
Gpr17,Lpar4
Gpr17,P2ry10
Gpr17,RGD1560455
Gpr17,F2rl3
Gpr35,Gpr55
Gpr35,F2rl1
Gpr35,Lpar6
Gpr35,F2r
Gpr35,Lpar4
Gpr35,P2ry10
Gpr35,RGD1560455
Gpr35,F2rl3
Gpr55,F2rl1
Gpr55,Lpar6
Gpr55,F2r
Gpr55,Lpar4
Gpr55,P2ry10
Gpr55,RGD1560455
Gpr55,F2rl3
F2rl1,Lpar6
F2rl1,F2r
F2rl1,Lpar4
F2rl1,P2ry10
F2rl1,RGD1560455
F2rl1,F2rl3
Lpar6,F2r
Lpar6,Lpar4
Lpar6,P2ry10
Lpar6,RGD1560455
Lpar6,F2rl3
F2r,Lpar4
F2r,P2ry10
F2r,RGD1560455
F2r,F2rl3
Lpar4,P2ry10
Lpar4,RGD1560455
Lpar4,F2rl3
P2ry10,RGD1560455
P2ry10,F2rl3
RGD1560455,F2rl3
Fam98c,Fam98a
RGD1565767,Rpl15
Vstm4,Vstm2b
Vstm4,Ptgfrn
Vstm4,Vstm2a
Vstm4,Cd101
Vstm4,Igsf3
Vstm4,Igsf8
Vstm2b,Ptgfrn
Vstm2b,Vstm2a
Vstm2b,Cd101
Vstm2b,Igsf3
Vstm2b,Igsf8
Ptgfrn,Vstm2a
Ptgfrn,Cd101
Ptgfrn,Igsf3
Ptgfrn,Igsf8
Vstm2a,Cd101
Vstm2a,Igsf3
Vstm2a,Igsf8
Cd101,Igsf3
Cd101,Igsf8
Igsf3,Igsf8
M6pr,Igf2r
Ugt8,Ugt3a2
Ugt8,Ugt2a3
Ugt8,Ugt2a1
Ugt8,Ugt2b
Ugt8,Ugt2b37
Ugt8,Ugt2b17
Ugt8,Ugt2b7
Ugt8,Ugt2b15
Ugt8,Ugt2b1
Ugt8,RGD1559459
Ugt3a2,Ugt2a3
Ugt3a2,Ugt2a1
Ugt3a2,Ugt2b
Ugt3a2,Ugt2b37
Ugt3a2,Ugt2b17
Ugt3a2,Ugt2b7
Ugt3a2,Ugt2b15
Ugt3a2,Ugt2b1
Ugt3a2,RGD1559459
Ugt2a3,Ugt2a1
Ugt2a3,Ugt2b
Ugt2a3,Ugt2b37
Ugt2a3,Ugt2b17
Ugt2a3,Ugt2b7
Ugt2a3,Ugt2b15
Ugt2a3,Ugt2b1
Ugt2a3,RGD1559459
Ugt2a1,Ugt2b
Ugt2a1,Ugt2b37
Ugt2a1,Ugt2b17
Ugt2a1,Ugt2b7
Ugt2a1,Ugt2b15
Ugt2a1,Ugt2b1
Ugt2a1,RGD1559459
Ugt2b,Ugt2b37
Ugt2b,Ugt2b17
Ugt2b,Ugt2b7
Ugt2b,Ugt2b15
Ugt2b,Ugt2b1
Ugt2b,RGD1559459
Ugt2b37,Ugt2b17
Ugt2b37,Ugt2b7
Ugt2b37,Ugt2b15
Ugt2b37,Ugt2b1
Ugt2b37,RGD1559459
Ugt2b17,Ugt2b7
Ugt2b17,Ugt2b15
Ugt2b17,Ugt2b1
Ugt2b17,RGD1559459
Ugt2b7,Ugt2b15
Ugt2b7,Ugt2b1
Ugt2b7,RGD1559459
Ugt2b15,Ugt2b1
Ugt2b15,RGD1559459
Ugt2b1,RGD1559459
Pcgf6,Pcgf5
Pcgf6,Pcgf3
Pcgf5,Pcgf3
Afm,LOC360919
Afm,Afp
Afm,Alb
Afm,Gc
LOC360919,Afp
LOC360919,Alb
LOC360919,Gc
Afp,Alb
Afp,Gc
Alb,Gc
Sirt7,Sirt6
Fry,Fryl
Ndor1,Mtrr
Ndor1,Nos2
Ndor1,Nos3
Ndor1,Nos1
Ndor1,Por
Mtrr,Nos2
Mtrr,Nos3
Mtrr,Nos1
Mtrr,Por
Nos2,Nos3
Nos2,Nos1
Nos2,Por
Nos3,Nos1
Nos3,Por
Nos1,Por
Apc2,Apc
Apoc1,LOC100910181
Pck2,Pck1
Cox6a1,Cox6a2
Acap1,Acap2
Acap1,Acap3
Acap2,Acap3
Pacsin2,Pacsin3
Pacsin2,Pacsin1
Pacsin2,Sgip1
Pacsin2,Fcho2
Pacsin2,Gas7
Pacsin2,Pstpip2
Pacsin2,Pstpip1
Pacsin3,Pacsin1
Pacsin3,Sgip1
Pacsin3,Fcho2
Pacsin3,Gas7
Pacsin3,Pstpip2
Pacsin3,Pstpip1
Pacsin1,Sgip1
Pacsin1,Fcho2
Pacsin1,Gas7
Pacsin1,Pstpip2
Pacsin1,Pstpip1
Sgip1,Fcho2
Sgip1,Gas7
Sgip1,Pstpip2
Sgip1,Pstpip1
Fcho2,Gas7
Fcho2,Pstpip2
Fcho2,Pstpip1
Gas7,Pstpip2
Gas7,Pstpip1
Pstpip2,Pstpip1
Vav3,Vav2
Vav3,Vav1
Vav2,Vav1
Eef1d,Efcc1
Eef1d,Eef1b2
Efcc1,Eef1b2
Nipal3,Nipal2
Nipal3,Nipa1
Nipal3,Nipal1
Nipal3,Nipal4
Nipal3,Nipa2
Nipal2,Nipa1
Nipal2,Nipal1
Nipal2,Nipal4
Nipal2,Nipa2
Nipa1,Nipal1
Nipa1,Nipal4
Nipa1,Nipa2
Nipal1,Nipal4
Nipal1,Nipa2
Nipal4,Nipa2
Ormdl2,Ormdl3
Ormdl2,Ormdl1
Ormdl3,Ormdl1
Tafa2,Tafa4
Tafa2,Tafa3
Tafa4,Tafa3
Samd10,Samd12
Hmox1,Hmox3
Hmox1,Hmox2
Hmox3,Hmox2
Mib2,Mib1
Osgin2,Osgin1
Smg5,Smg7
Smg5,Smg6
Smg7,Smg6
Pip4k2c,Pip4k2b
Pip4k2c,Pip4k2a
Pip4k2c,Pip5kl1
Pip4k2c,Pip5k1a
Pip4k2c,Pip5k1b
Pip4k2c,Pip5k1c
Pip4k2b,Pip4k2a
Pip4k2b,Pip5kl1
Pip4k2b,Pip5k1a
Pip4k2b,Pip5k1b
Pip4k2b,Pip5k1c
Pip4k2a,Pip5kl1
Pip4k2a,Pip5k1a
Pip4k2a,Pip5k1b
Pip4k2a,Pip5k1c
Pip5kl1,Pip5k1a
Pip5kl1,Pip5k1b
Pip5kl1,Pip5k1c
Pip5k1a,Pip5k1b
Pip5k1a,Pip5k1c
Pip5k1b,Pip5k1c
Eef1akmt3,Mettl21a
Eef1akmt3,Mettl21cl1
Eef1akmt3,Mettl21c
Eef1akmt3,Mettl23
Eef1akmt3,Eef2kmt
Eef1akmt3,Mettl18
Mettl21a,Mettl21cl1
Mettl21a,Mettl21c
Mettl21a,Mettl23
Mettl21a,Eef2kmt
Mettl21a,Mettl18
Mettl21cl1,Mettl21c
Mettl21cl1,Mettl23
Mettl21cl1,Eef2kmt
Mettl21cl1,Mettl18
Mettl21c,Mettl23
Mettl21c,Eef2kmt
Mettl21c,Mettl18
Mettl23,Eef2kmt
Mettl23,Mettl18
Eef2kmt,Mettl18
Nat3,Nat1
Nat3,Nat2
Nat1,Nat2
Snap47,Snap29
Snap47,Snap23
Snap47,Snap25
Snap47,Snap25
Snap29,Snap23
Snap29,Snap25
Snap29,Snap25
Snap23,Snap25
Snap23,Snap25
Snap25,Snap25
Uhrf1bp1l,Uhrf1bp1
Abi3bp,Fndc1
Casq1,Casq2
Cox18,Oxa1l
Tmem176a,Tmem176b
Adgra1,Adgra2
Adgra1,Adgra3
Adgra2,Adgra3
Mmgt2,Mmgt1
Atp6v1b1,Atp6v1b2
RGD1562402,LOC108351703
RGD1562402,RGD1560633
RGD1562402,Rpl27a
LOC108351703,RGD1560633
LOC108351703,Rpl27a
RGD1560633,Rpl27a
Bach2,Zbtb7a
Bach2,Zbtb7c
Bach2,Nacc1
Bach2,Nacc2
Bach2,Bach1
Bach2,Zbtb7b
Zbtb7a,Zbtb7c
Zbtb7a,Nacc1
Zbtb7a,Nacc2
Zbtb7a,Bach1
Zbtb7a,Zbtb7b
Zbtb7c,Nacc1
Zbtb7c,Nacc2
Zbtb7c,Bach1
Zbtb7c,Zbtb7b
Nacc1,Nacc2
Nacc1,Bach1
Nacc1,Zbtb7b
Nacc2,Bach1
Nacc2,Zbtb7b
Bach1,Zbtb7b
Sfxn3,Sfxn1
Sfxn3,Sfxn4
Sfxn3,Sfxn5
Sfxn1,Sfxn4
Sfxn1,Sfxn5
Sfxn4,Sfxn5
RGD1561318,Kmt5a
Gal3st4,Gal3st2
Gal3st4,Gal3st1
Gal3st4,Gal3st3
Gal3st2,Gal3st1
Gal3st2,Gal3st3
Gal3st1,Gal3st3
Pls3,Pls1
Pls3,Lcp1
Pls1,Lcp1
Mtmr9,Mtmr4
Mtmr9,Mtmr3
Mtmr9,Mtmr11
Mtmr9,Mtmr12
Mtmr9,Mtmr10
Mtmr9,Mtmr6
Mtmr9,Mtmr7
Mtmr9,Sbf2
Mtmr9,Sbf1
Mtmr9,Mtmr1
Mtmr9,Mtm1
Mtmr9,Mtmr2
Mtmr4,Mtmr3
Mtmr4,Mtmr11
Mtmr4,Mtmr12
Mtmr4,Mtmr10
Mtmr4,Mtmr6
